股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股现金流,每股营业收入,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,制造业,房地产业,批发和零售业,电力、热力、燃气及水生产和供应业,综合,采矿业,是否有行业龙头概念,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否高送转
164,4,228800000.0,0.9141,0.9456,0.21,23.5294,2.9536,-0.1315,3.9799,16.2569,22.3499,3,0,0,1,0,0,0,0,0,0,0,6.0158527774482975,0.4833642779161029,0.05,0.2,1.0
164,5,228800000.0,0.9141,1.1396,0.16,-23.8095,3.1771,0.2197,5.1767,22.4395,26.5553,4,0,0,1,0,0,0,0,0,0,0,19.111834760139736,0.6180476343718161,0.65,0.35000000000000003,1.0
164,6,443930136.0,3.3059,0.9226,0.22,37.5,5.3102,1.8739,4.1019,-15.8763,179.4172,5,0,0,1,0,0,0,0,0,0,0,14.246295645971227,0.5833236223418881,0.88,0.765,0.0
165,6,373340000.0,6.428999999999999,3.2766,1.77,14.1935,11.2087,2.3193,5.7967,-55.1471,16.9817,1,0,0,0,1,0,0,0,0,0,1,37.63283919128836,0.2908878711425784,0.25509,0.127545,1.0
166,2,950392526.0,1.423,0.9387,0.0371,-62.1429,3.6349,-0.4929,3.6871,-62.2575,-143.3435,13,0,0,0,1,0,0,0,0,0,0,3.4861432637128904,0.29458357130203106,0.02,0.02,0.0
166,3,950392526.0,1.5063,0.9044,0.0079,-78.7062,3.7043,-0.0897,4.3758,-79.1581,139.3433,14,0,0,0,1,0,0,0,0,0,0,2.8076956200101444,0.261874130449932,0.02,0.02,0.0
166,4,950392526.0,1.4272,0.2797,-0.6047,-4368.177065084373,2.9989999999999997,-0.0874,3.4583,-7940.162239782438,-3657.7677,15,0,0,0,1,0,0,0,0,0,0,5.306034911133024,0.31773889411832523,0.0,0.01,0.0
166,5,950392526.0,1.4287,0.4893,0.0908,115.0157,3.0182,0.1412,3.1012,120.6565,126.4595,16,0,0,0,1,0,0,0,0,0,0,5.04,0.7437387114527151,0.0,0.0,0.0
166,6,1736319081.0,1.4517,0.0468,-0.2623,-388.8767,2.6725,0.2277,1.6101,-298.5907,-348.9862,17,0,0,0,1,0,0,0,0,0,0,7.0847566062759295,0.3852404598330783,0.0,0.0,0.0
167,5,200000000.0,0.8666,1.2347,0.14,0.0,3.1449,0.3858,3.2131,-14.0689,4.6752,1,0,0,0,1,0,0,0,0,0,0,4.2971287533475335,0.2306114486200479,0.011000000000000001,0.0055000000000000005,0.0
167,6,200000000.0,0.8666,1.3309,0.12,-14.2857,3.9642,-0.1512,4.3672,5.7469,30.5039,2,0,0,0,1,0,0,0,0,0,0,35.789602374798186,0.744545376555891,0.012,0.0115,0.0
168,4,1777780000.0,0.3398,0.4181,0.111,-9.0164,1.7959,0.0752,0.6656,-19.0557,-10.1719,1,0,0,0,0,0,0,1,0,0,0,5.597272004125498,0.4488124779725885,0.0461,0.02305,0.0
168,5,2077780000.0,1.5643,0.4089,0.114,2.7027,3.0129,1.4237,0.6542,-43.0268,17.1472,2,0,0,0,0,0,0,1,0,0,0,7.857634125460231,0.7140966455306185,0.045,0.04555,1.0
168,6,2077780000.0,1.5643,0.4447,0.045,-60.5263,3.0573,-0.9520000000000001,0.6811,-8.607000000000001,1.1856,3,0,0,0,0,0,0,1,0,0,0,4.613989708033704,0.3749734420407391,1.041,0.5429999999999999,0.0
169,4,100000000.0,2.7871,1.1316,0.52,-33.3333,5.1163,0.4185,7.4694,-64.1824,-28.5141,1,0,0,0,1,0,0,0,0,0,0,8.409479760830795,0.3856885017228929,0.13,0.065,1.0
169,5,115632719.0,5.2692,1.5699,0.39,-25.0,8.0432,0.6035,7.6101,11.2117,102.1629,2,0,0,0,1,0,0,0,0,0,0,17.684220574136013,0.6616577069015128,1.43,0.78,0.0
169,6,254391982.0,1.8496,1.1716,0.59,51.2821,4.141,-0.0523,4.8215,55.2595,75.6812,3,0,0,0,1,0,0,0,0,0,0,24.99752558718077,0.3999093945672457,0.235,0.8325,0.0
170,2,938482978.0,1.4377,0.4306,0.01,-92.8571,2.9908,0.0135,4.763,-91.5959,-88.4239,7,0,0,0,1,0,0,0,0,0,0,3.359646334037815,0.3545599773973501,0.0,0.03,0.0
170,3,908000005.0,1.389,0.5371,0.1,900.0,3.0682,-0.2505,4.8929,713.7506,479.3759,8,0,0,0,1,0,0,0,0,0,0,3.4700959622421066,0.2367689837812865,0.1,0.05,0.0
170,4,908000005.0,1.389,0.5158,0.08,-20.0,3.0488,0.0952,4.9817,-18.4023,-18.94,9,0,0,0,1,0,0,0,0,0,0,4.350585545696425,0.2942863814252344,0.1,0.1,0.0
170,5,908000005.0,1.389,0.7335,0.34,325.0,3.2915,-0.0331,4.6314,293.7003,316.0559,10,0,0,0,1,0,0,0,0,0,0,6.862807342185229,0.6431017974301123,0.2,0.15000000000000002,0.0
170,6,908000005.0,1.389,0.9018,0.42,23.5294,3.5088,-0.0018,4.8183,14.1405,21.8024,11,0,0,0,1,0,0,0,0,0,0,6.4437402473714736,0.32601568451760804,0.2,0.2,0.0
172,6,80000000.0,3.0608,3.1728,0.68,-10.5263,7.3079,0.6785,19.2576,-43.082,-0.3095,1,0,0,0,0,0,1,0,0,0,0,43.25030146325289,0.5256392593126676,0.171,0.0855,1.0
174,2,2674374839.0,2.8696,0.8412,0.3,3.4483,4.8087,0.0697,3.85,-20.741999999999997,24.7206,15,0,0,0,0,0,0,1,0,0,0,3.0348783152256047,0.4778139324130886,0.04,0.04,0.0
174,3,2674374839.0,2.8707,1.0146,0.18,-40.0,4.9999,-0.6368,4.1467,36.1974,58.7861,16,0,0,0,0,0,0,1,0,0,0,2.97581369523086,0.3670578885312656,0.11,0.075,0.0
174,4,5348749678.0,0.9384,0.6469,0.21,16.6667,2.7113,-0.0878,1.3592,11.2111,14.6384,17,0,0,0,0,0,0,1,0,0,0,5.8538649276429995,0.34925325319343703,0.054000000000000006,0.08199999999999999,0.0
174,5,6507449486.0,1.5567,0.691,0.29,38.0952,3.34,0.941,1.0888,-7.9364,25.3275,18,0,0,0,0,0,0,1,0,0,0,5.6695967525461874,0.6625148175425957,0.091,0.07250000000000001,0.0
174,6,6507449486.0,1.6617,0.8927,0.29,0.0,3.6471,-0.8738,1.4399,10.7998,21.1141,19,0,0,0,0,0,0,1,0,0,0,4.398909742499475,0.2855642126152851,0.091,0.091,0.0
176,2,400000000.0,6.1897,0.7455,-0.22399999999999998,-152.8926,8.1781,-0.4144,32.2836,-157.5828,-152.899,3,0,0,0,0,0,1,0,0,0,0,7.943736829463909,0.2873116931099454,0.0,0.25,0.0
176,3,400000000.0,6.1897,0.5184,0.02,108.9286,7.9539,-0.2947,31.7911,108.3336,108.1036,4,0,0,0,0,0,1,0,0,0,0,8.792564703808656,0.2613082973398608,0.0,0.0,0.0
176,4,400000000.0,6.1897,-0.6353,-1.1513,-4368.177065084373,6.8026,-1.4656,30.2935,-7513.2282,-6441.4825,5,0,0,0,0,0,1,0,0,0,0,10.221979829347488,0.2688525284463226,0.0,0.0,0.0
176,5,400000000.0,6.1897,-1.8222,-1.1868,-3.0835,5.6158,-0.318,28.0451,-24.8712,-3.0855,6,0,0,0,0,0,1,0,0,0,0,13.407519391957422,0.5927741930983094,0.0,0.0,0.0
176,6,400000000.0,6.1897,-1.671,0.15,112.639,5.767,-0.1062,25.3919,112.4058,112.74,7,0,0,0,0,0,1,0,0,0,0,11.762791517607946,0.4704355373800835,0.0,0.0,0.0
177,2,925551669.0,1.5609,0.4036,0.15,66.6667,3.3760000000000003,-0.126,2.3218,53.4477,69.5101,17,0,0,0,0,0,0,1,0,0,0,2.98616815899779,0.2750492463797766,0.025,0.0225,0.0
177,3,1080551669.0,1.47,0.4867,0.2,33.3333,3.3346,0.0835,2.1652,31.0151,58.6708,18,0,0,0,0,0,0,1,0,0,0,3.5116429436674914,0.2554778780532009,0.08,0.052500000000000005,0.0
177,4,1080551669.0,1.4671,0.6082,0.24,20.0,3.4939999999999998,-0.0122,2.7852,20.6992,15.5939,19,0,0,0,0,0,0,1,0,0,0,5.497687268656748,0.3637093033372161,0.1,0.09,0.0
177,5,1080551669.0,1.4671,0.7290000000000001,0.26,8.3333,3.6544,-0.0102,2.783,2.7118,11.3004,20,0,0,0,0,0,0,1,0,0,0,10.790670515240594,0.5978709840204727,0.15,0.125,0.0
177,6,1080551669.0,1.4671,0.9494,0.41,57.6923,3.9122,0.0316,2.9603,46.3641,53.6162,21,0,0,0,0,0,0,1,0,0,0,7.825377337455008,0.4321864473279641,0.2,0.175,0.0
178,2,401000000.0,1.1695,0.9640000000000001,0.47,11.9048,3.2502,0.9838,1.8493,-43.3556,16.4908,1,0,0,0,1,0,0,0,0,0,0,5.040925586776045,0.2878741929230894,0.1,0.05,0.0
178,3,401000000.0,1.1695,1.3285,0.52,10.6383,3.6742,-1.4565,1.9043,4.5735,18.2161,2,0,0,0,1,0,0,0,0,0,0,9.859839378799972,0.4778004027026603,0.12,0.11,1.0
178,4,401000000.0,1.1695,1.6285,0.47,-9.6154,4.0279,-0.0121,1.5154,-17.5643,-10.3766,3,0,0,0,1,0,0,0,0,0,0,9.64082538166234,0.38510371352237854,0.82,0.47,0.0
178,5,681700000.0,0.2762,1.1213,0.26,-44.6809,2.5609,-0.0065,1.0524,-12.6817,-5.6688,4,0,0,0,1,0,0,0,0,0,0,19.30379666267772,0.7983499705668836,0.07,0.445,0.0
178,6,681700000.0,0.295,1.1958,0.16,-38.4615,2.6743,-0.0007,0.9209,-40.5145,-38.3624,5,0,0,0,1,0,0,0,0,0,0,10.239143908141116,0.4363422812314234,0.07,0.07,0.0
179,6,100000000.0,3.2145,5.0785,1.49,-3.2468,9.769,0.0453,19.4821,-35.084,15.712,1,0,0,0,1,0,0,0,0,0,0,39.260831311969035,0.474212075607985,0.4,0.2,1.0
180,2,897866712.0,2.0507,3.3933,0.965,-3.9801,6.8972,-2.158,21.5529,-10.4245,16.4048,17,0,0,0,1,0,0,0,0,0,0,10.16941667883854,0.3429997393230771,0.1,0.288005,0.0
180,3,897866712.0,1.9989,3.3021,0.076,-92.1244,6.8073,1.3295,21.4731,-92.0548,-86.4006,18,0,0,0,1,0,0,0,0,0,0,6.624116319849848,0.3283906467154954,0.01,0.055,0.0
180,4,897866712.0,1.9989,3.3218,0.035,-53.9474,6.8236,0.2367,20.2501,-54.443999999999996,-60.5904,19,0,0,0,1,0,0,0,0,0,0,7.217010060341287,0.26141021677294984,0.01,0.01,0.0
180,5,897866712.0,1.9655,3.3456,0.039,11.4286,7.4673,0.3444,20.4233,4.2457,-31.2519,20,0,0,0,1,0,0,0,0,0,0,7.884191270665816,0.5791816480783218,0.01,0.01,0.0
180,6,897866712.0,1.9755,1.9037,-1.3555406926233002,-3769.2308,5.372000000000001,0.843,16.9089,-4170.6573,-2692.0202,21,0,0,0,1,0,0,0,0,0,0,7.931275425085465,0.3328331232880977,0.0,0.005,0.0
182,2,3007865439.0,1.0596,5.8421,1.95224191699046,32.7957,8.8911,4.9975,33.0188,-7.2254,40.5597,17,0,0,0,1,0,0,0,0,0,1,8.828285096775637,0.24367161074127625,1.0,0.75,1.0
182,3,3007865439.0,1.0594,7.114903486872794,1.95224191699046,46.1538,11.4666,2.6227,39.4392,14.2133,46.8608,18,0,0,0,1,0,0,0,0,0,1,12.39374697471443,0.33549114543578,1.5,1.25,1.0
182,4,3007865439.0,1.061,7.114903486872794,1.95224191699046,-34.903,14.6791,4.7367,43.60291217477784,1.7226,30.3407,19,0,0,0,1,0,0,0,0,0,1,14.673586371660392,0.30710602583185503,4.0,2.75,1.0
182,5,6015730878.0,0.0309,6.2731,1.95224191699046,-11.4894,7.8995,5.2152141679115065,16.2483,-17.7401,-11.4308,20,0,0,0,1,0,0,0,0,0,1,18.61848804008839,0.5424656683959559,1.5,2.75,1.0
182,6,6015730878.0,0.0305,7.114903486872794,1.95224191699046,23.5577,8.9718,-1.0046,18.0032,8.6413,23.311,21,0,0,0,1,0,0,0,0,0,1,23.33058352879361,0.2951830009061628,1.8,1.65,0.0
183,2,186800000.0,3.4326,0.9241,0.2764,-49.7455,5.5134,-0.9917,4.2164,-48.3793,-47.68899999999999,2,0,0,0,1,0,0,0,0,0,0,2.1583507199232708,0.3741010916833879,0.05,0.725,0.0
183,3,186800000.0,3.4326,1.0509,0.1992,-27.9305,5.6627,-0.0836,4.2119,-29.0739,-35.0592,3,0,0,0,1,0,0,0,0,0,0,2.455968968880164,0.3592242268296905,0.05,0.05,0.0
183,4,186800000.0,3.4324,1.1761,0.1953,-1.9578,5.8078,-0.386,4.4824,-4.428,-1.052,4,0,0,0,1,0,0,0,0,0,0,4.792718469435001,0.3125895574452717,0.1,0.07500000000000001,1.0
183,5,186800000.0,3.4324,1.3628,0.1011,-48.2335,6.0314,-0.5964,5.4608,59.5563,84.1548,5,0,0,0,1,0,0,0,0,0,0,10.392911289089977,0.8030364923593587,2.3,1.2,0.0
183,6,597760000.0,0.3851,0.5770000000000001,0.2,97.8239,2.0532,-0.031,1.9193,81.5391,97.6162,6,0,0,0,1,0,0,0,0,0,0,11.079915313252563,0.6450353692030149,0.04,1.17,0.0
185,2,270000000.0,1.2759,0.3332,0.1879,-42.2024,2.655,0.7182,2.1198,-80.2388,-27.75800000000001,1,0,0,0,1,0,0,0,0,0,0,3.3738393333665324,0.5125190587111886,0.0,0.0,0.0
185,3,272680000.0,1.3016,0.4205,0.1015,-45.9819,2.7778,-0.4931,2.9812,-45.3099,-42.2114,2,0,0,0,1,0,0,0,0,0,0,4.596115045224813,0.5804478518472439,0.03,0.015,1.0
185,4,271785000.0,1.2708,0.5588,0.1877,84.9261,2.8983,-0.2473,3.3894,77.2762,84.3563,3,0,0,0,1,0,0,0,0,0,0,6.7775451274229574,0.4042695047074411,1.22,0.625,0.0
185,5,690363969.0,0.6528,0.3478,0.1536,-18.1673,2.0379,0.1747,2.0548,11.4503,162.6635,4,0,0,0,1,0,0,0,0,0,0,9.630628573932402,0.7110194128452492,0.01,0.615,0.0
185,6,790108769.0,1.4401,0.2157,-0.0838,-154.5573,2.6904,0.2386,2.0283,-141.1697,-105.7938,5,0,0,0,1,0,0,0,0,0,0,8.770509287556711,0.4988603420177566,0.0,0.005,0.0
186,2,560000000.0,4.176,2.5269,0.43,-38.5714,7.9994,1.1059999999999999,16.0522,29.0613,41.0972,2,0,0,0,0,0,0,0,0,0,0,9.256110814733377,0.38737397136817664,1.26,0.73,0.0
186,3,1120000000.0,1.588,1.3703,0.26,-39.5349,4.1552,-0.6536,10.6268,-41.4942,-40.6026,3,0,0,0,0,0,0,0,0,0,0,7.548377141753822,0.40846064515047015,0.08,0.67,0.0
186,4,1154050000.0,1.8742,1.4627,0.24,-7.6923,4.5403,0.4563,13.7813,-15.4369,34.2467,4,0,0,0,0,0,0,0,0,0,0,7.832905082276758,0.2976509652762065,0.08,0.08,0.0
186,5,1154050000.0,2.3333,1.6431,0.27,12.5,5.1642,0.8718,13.9999,-0.7683,-9.1747,5,0,0,0,0,0,0,0,0,0,0,12.684053344159265,0.7502365028220895,0.1,0.09,0.0
186,6,1154050000.0,2.5608,1.8312,0.3,11.1111,5.7899,0.7464,13.2053,0.3337,36.1412,6,0,0,0,0,0,0,0,0,0,0,10.544217620601886,0.4348684677286492,0.1,0.1,0.0
188,2,461496880.0,0.1332,1.2558,0.26,44.4444,2.4094,0.3543,1.3382,69.7696,100.7206,9,0,0,0,0,1,0,0,0,0,0,4.645941861253102,0.4335912744245469,0.55,0.275,0.0
188,3,646095632.0,0.0952,1.3161,0.8582,230.0769,2.472,1.7542,1.5059,126.9045,200.6929,10,0,0,0,0,1,0,0,0,0,0,5.845224910306115,0.4066066813262003,0.08,0.315,0.0
188,4,646095632.0,0.0952,1.1492,0.0228,-97.3433,2.4148,-0.7539,0.6517,-97.2859,-99.0236,11,0,0,0,0,1,0,0,0,0,0,8.679868061315716,0.4056844744651563,0.1,0.09,0.0
188,5,809095632.0,0.0637,0.8967,0.0817,258.3333,2.0964,-0.2426,1.6673,299.7028,790.1749,12,0,0,0,0,1,0,0,0,0,0,11.25568450294343,0.746686970724352,0.0,0.05,0.0
188,6,809095632.0,0.0637,0.9769,0.1157,41.6157,2.2122,1.6484,1.7711,38.906,41.5016,13,0,0,0,0,1,0,0,0,0,0,8.730211071429126,0.4867930893140485,0.38,0.19,1.0
189,2,205753600.0,5.2814,1.8581,0.78,41.8182,8.4838,-1.2162,6.1766,32.7349,38.9875,3,0,0,0,1,0,0,0,0,0,0,6.147614743261928,0.3591266320237166,0.3,0.3,1.0
189,3,210203600.0,5.4516,2.3507,0.62,-20.5128,9.2297,-0.7044,7.4626,8.6022,20.674,4,0,0,0,1,0,0,0,0,0,0,9.08447984645625,0.3857827866784716,0.8,0.55,0.0
189,4,315306637.0,3.3678,2.0566,0.76,22.5806,7.0545,-0.3987,5.7372,6.0759,22.0345,5,0,0,0,1,0,0,0,0,0,0,9.983756625202645,0.34095446908307386,0.3,0.55,0.0
189,5,362138180.0,4.5403,2.1008,0.69,-9.2105,7.9343,-0.0439,5.0279,-21.4647,1.4752,6,0,0,0,1,0,0,0,0,0,0,10.617902107333697,0.6113547166300292,0.302213,0.3011065,0.0
189,6,359486180.0,4.5338,2.2345,0.4524,-34.4348,8.1431,0.6206,5.0984,-32.7983,-31.4925,7,0,0,0,1,0,0,0,0,0,0,10.948996507488241,0.3876449897092166,0.3,0.3011065,0.0
190,2,213009774.0,1.6712,1.5569,0.284,4.6426,4.6174,-0.4562,3.8126,0.904,3.3083,16,0,0,0,1,0,0,0,0,0,0,9.309047158349626,0.3633087099742174,0.12,0.12,1.0
190,3,213009774.0,1.6712,1.7072,0.1677,-40.9507,4.7992,0.3366,4.4205,2.2488,11.9336,17,0,0,0,1,0,0,0,0,0,0,9.694863845906637,0.33544979821792403,0.9,0.51,0.0
190,4,383417593.0,0.6507,0.8953,0.1876,11.8664,2.7983,-0.3351,2.7142,6.6267,14.5028,18,0,0,0,1,0,0,0,0,0,0,29.986079725315022,0.487061312252821,0.05,0.475,0.0
190,5,383417593.0,0.6507,1.0465,0.226,20.4691,2.9745,0.1936,2.6991,13.3112,17.6618,19,0,0,0,1,0,0,0,0,0,0,32.05269121029616,0.7865038372495035,0.06,0.055,0.0
190,6,383417593.0,0.6507,1.2395,0.275,21.6814,3.3256,0.068,2.5224,8.8267,22.2089,20,0,0,0,1,0,0,0,0,0,0,23.263759553907853,0.4349285203789525,0.08,0.07,0.0
192,6,95560000.0,1.9981,3.053,0.6055,-12.2464,6.6068,-0.0684,5.9666,-39.6575,-3.654,1,0,0,0,1,0,0,0,0,0,0,26.526979158549977,0.4567970485579629,0.05,0.025,0.0
193,5,420000000.0,0.9665,1.0397,0.44,-21.4286,3.1752,0.4737,2.4954,-48.7609,-13.122,1,0,0,0,1,0,0,0,0,0,0,16.987790187292234,0.8406477361344943,0.13,0.14,1.0
193,6,420000000.0,0.9665,1.4444,0.4,-9.0909,3.6393,-0.0493,3.4893,23.5338,41.5623,2,0,0,0,1,0,0,0,0,0,0,12.387919996180385,0.510263752240353,0.74,0.435,0.0
194,4,112500000.0,5.2789,3.5987,1.85,11.4458,10.2724,1.9902,43.60291217477784,-50.7343,18.6428,1,0,0,0,0,0,1,0,0,0,0,27.935578159863173,0.2808574066524554,0.31,0.155,1.0
194,5,112500000.0,5.2789,4.9753,1.85,0.0,11.8147,-1.4244,43.60291217477784,6.7026,27.623,2,0,0,0,0,0,1,0,0,0,0,47.20963908982212,0.6774311024946198,0.6,0.455,1.0
194,6,142348044.0,9.306520540191855,5.3798,1.95224191699046,26.4865,17.122948167193027,5.2152141679115065,43.60291217477784,-35.8129,51.8606,3,0,0,0,0,0,1,0,0,0,0,43.686905752594406,0.3941429059974551,1.0,0.8,1.0
195,2,208000000.0,7.2594,1.9266,1.12,4.6729,10.5306,4.0509,3.9512,0.6006,8.6727,2,0,0,0,1,0,0,0,0,0,0,8.614886353348219,0.334402609189136,0.5,0.7,1.0
195,3,208000000.0,7.2594,2.576,0.86,-23.2143,11.3265,-2.5775,4.9092,6.1356,17.1832,3,0,0,0,1,0,0,0,0,0,0,11.031548982683415,0.3865993657747801,0.9753809999999999,0.7376905,1.0
195,4,317417830.0,4.7436,2.3105,0.54,-37.2093,8.2023,0.1917,3.9654,13.9456,25.7003,4,0,0,0,1,0,0,0,0,0,0,11.816190357586207,0.34499604592952515,1.5,1.2376905,0.0
195,5,634773177.0,1.8725,1.4578,0.62,14.8148,4.5226,-0.7427,2.4506,4.5534,12.489,5,0,0,0,1,0,0,0,0,0,0,27.022866665654586,0.8137174253746497,0.3,0.9,0.0
195,6,634564900.0,1.8297,1.4956,0.37,-40.3226,4.6063,-0.2455,2.0925,-40.4361,-38.439,6,0,0,0,1,0,0,0,0,0,0,15.132958118820634,0.4328877648207709,0.1,0.2,0.0
196,2,81750000.0,4.0294,1.6682,0.16,-76.1194,6.9145,-1.1299,3.0008,-58.1278,-57.949,2,0,0,0,1,0,0,0,0,0,0,1.585531215272085,0.3758021547916852,0.5,0.4,1.0
196,3,122625000.0,2.3529,1.2309,0.0661,-58.6875,4.7481,-0.111,2.1614,-18.3258,-15.937999999999999,3,0,0,0,1,0,0,0,0,0,0,2.563716850297828,0.5226196475184053,1.2,0.85,0.0
196,4,258609591.0,0.9794,0.5572,0.08,21.0287,2.5973,-0.1084,1.0986,3.8964,19.6728,4,0,0,0,1,0,0,0,0,0,0,4.7228242951839245,0.5119196908469756,0.02,0.61,1.0
196,5,359095180.0,3.0619,0.5237,0.08,0.0,4.2995,0.4686,1.265,-3.2422,110.0242,5,0,0,0,1,0,0,0,0,0,0,10.25818014355,0.7848771617756435,1.03,0.525,0.0
196,6,804698313.0,1.6705,0.3135,0.12,50.0,2.8921,0.0729,0.7455,31.4507,105.7213,6,0,0,0,1,0,0,0,0,0,0,8.484385775955296,0.4477960343589868,0.03,0.53,0.0
197,2,832149558.0,5.1683,7.114903486872794,0.66,139.1304,17.122948167193027,1.814,29.6064,65.6949,1300.5556,18,1,0,0,0,0,0,0,0,0,0,6.466398518900165,0.3526794259659693,0.0,0.0,1.0
197,3,832149558.0,0.8803,2.265,0.7,6.0606,4.4871,-0.0917,4.4722,-10.8186,7.0339,19,1,0,0,0,0,0,0,0,0,0,8.516602086786238,0.4829277917547083,0.5173220000000001,0.25866100000000003,0.0
197,4,832149558.0,1.8369,1.9081,0.721,3.0,5.1029,-0.1095,5.1509,-9.1069,3.7699,20,1,0,0,0,0,0,0,0,0,0,13.400333960799205,0.4485753187635902,0.07200000000000001,0.2946610000000001,0.0
197,5,954045720.0,2.9075,2.0102,0.442,-38.6963,6.2473,0.9909,3.2019,-53.1777,-33.2777,21,1,0,0,0,0,0,0,0,0,0,16.239569551373833,0.7015484639500593,0.062,0.067,0.0
197,6,954045720.0,2.8783,2.4116,0.364,-17.6471,6.6373,-0.1316,3.1388,7.8313,17.6622,22,1,0,0,0,0,0,0,0,0,0,12.223313538641063,0.3638008555958748,0.439,0.2505,0.0
198,2,666949797.0,-0.1107,1.1597,0.42200000000000004,470.2703,2.342,0.5521,2.3375,526.779,470.8922,16,0,0,0,0,0,1,0,0,0,0,3.740061439829119,0.3935023774078549,0.15,0.075,0.0
198,3,666949797.0,0.0,1.6135,0.62,46.9194,2.9278,-0.4502,3.1124,17.1954,43.5273,17,0,0,0,0,0,1,0,0,0,0,7.623142540519912,0.5561570549925122,0.3,0.225,0.0
198,4,666949797.0,0.0,2.0035,0.72,16.129,3.4701,0.1594,4.0007,-2.2048,16.1126,18,0,0,0,0,0,1,0,0,0,0,11.834805168323625,0.4903701486793816,0.05,0.175,0.0
198,5,721316774.0,1.3379,2.2893,0.5556,-22.8333,4.9963,0.8461,2.8194,-49.494,-20.7323,19,0,0,0,0,0,1,0,0,0,0,25.43534172977021,0.8656090419701828,0.1,0.07500000000000001,0.0
198,6,721316774.0,1.347,2.7495,0.5904,6.2635,5.522,-0.5194,7.6868,2.5918,17.6857,20,0,0,0,0,0,1,0,0,0,0,19.58738431816135,0.5029063091888241,0.2,0.15000000000000002,0.0
199,2,154700000.0,1.3524,-0.9904,0.0323,7.6667,1.3934,4.2243,0.3139,1.0583,-57.7231,17,0,0,0,0,0,1,0,0,0,0,3.742149893526668,0.4166379932377021,1.0,0.5,0.0
199,3,309400000.0,0.2195,-0.5341,-0.0389,-220.4334,0.7011,-0.1225,0.3216,-339.0278,-368.5367,18,0,0,0,0,0,1,0,0,0,0,4.913057332481687,1.032320928599644,0.0,0.5,0.0
199,4,309400000.0,0.2607,-0.5243,0.0098,125.1928,0.7521,3.5199,0.6243,123.4404,126.3238,19,0,0,0,0,0,1,0,0,0,0,7.027832314605009,0.43377762678084864,0.0,0.0,0.0
199,5,309400000.0,0.2904,-0.6387,-0.1144,-1267.3469,0.6674,-2.9648,0.774,-1418.3678,-1178.9376,20,0,0,0,0,0,1,0,0,0,0,26.362719666422485,0.8859507681406724,0.0,0.0,0.0
199,6,309400000.0,0.3037,-0.6049,0.0337,129.458,0.7144,-2.6482,0.5048,127.557,135.9006,21,0,0,0,0,0,1,0,0,0,0,15.674914401420006,0.3888566799833551,0.0,0.0,0.0
200,2,156900000.0,3.9969,1.4174,0.32,-38.4615,6.6409,-1.3406,4.2389,22.6345,14.4318,3,0,0,1,0,0,0,0,0,0,0,3.411075404972641,0.34585494364997904,1.2,0.75,0.0
200,3,315688300.0,1.5383,0.9515,0.39,21.875,3.6430000000000002,-0.0297,3.2408,10.9962,24.7843,4,0,0,1,0,0,0,0,0,0,0,6.2758945880957855,0.530209937016906,0.034979,0.6174895,0.0
200,4,319221700.0,1.588,1.0848,0.19,-51.2821,3.8376,-0.036000000000000004,3.7173,-52.9744,-45.9145,5,0,0,1,0,0,0,0,0,0,0,8.132596384165371,0.3992541054984935,0.019781,0.02738,0.0
200,5,323541800.0,1.6387,1.2306,0.2,5.2632,4.0467,0.1697,5.1821,-3.6089,9.3451,6,0,0,1,0,0,0,0,0,0,0,16.446496109192278,0.7619323461490841,0.019997,0.019889,0.0
200,6,357955482.0,2.9471,1.4021,0.34,70.0,5.5227,-0.3691,6.8395,20.6969,79.3037,7,0,0,1,0,0,0,0,0,0,0,12.30067334911,0.5652900784574718,0.035022000000000005,0.027509500000000003,0.0
202,2,391560000.0,1.0416,1.3429,0.09,-75.0,4.0705,-0.1474,3.9095,-67.0308,-68.4837,5,0,0,0,1,0,0,0,0,0,0,5.235842167223064,0.3607317250129651,0.3,0.275,0.0
202,3,509028000.0,0.653,1.1831,0.17,88.8889,3.3789999999999996,0.1989,3.4773,75.7055,109.6974,6,0,0,0,1,0,0,0,0,0,0,6.388092728034606,0.4410966264730827,0.0,0.15,0.0
202,4,509028000.0,0.6545,1.4525,0.25,47.0588,3.6775,0.0825,3.4891,64.8605,77.903,7,0,0,0,1,0,0,0,0,0,0,9.168167396832317,0.3483106555223003,0.26,0.13,0.0
202,5,610833600.0,0.3788,1.3017,0.16,-36.0,3.1703,-0.0902,2.6169,-39.152,-34.9773,8,0,0,0,1,0,0,0,0,0,0,15.656167263035009,0.5917494027026858,0.0,0.13,0.0
202,6,610833600.0,0.3791,1.3867,0.1,-37.5,3.2671,0.5072,2.5879,-40.0179,-41.4655,9,0,0,0,1,0,0,0,0,0,0,12.519280069225704,0.3021910617451293,0.1,0.05,0.0
203,6,120350000.0,1.6427,2.612,0.53,23.2558,5.5566,1.4679,2.8267,-14.9201,26.7041,1,0,0,0,1,0,0,0,0,0,0,25.75741873897418,0.4284056896559224,0.125,0.0625,0.0
